"league","season","team","player","league_id","season_id","team_id","player_id","position_raw","matches","minutes","goals","xg","np_goals","np_xg","assists","xa","shots","key_passes","yellow_cards","red_cards","xgchain","xgbuildup","nation","position_group","npg","xg_plus_xa","npg_plus_xa","xg_per90","xa_per90","xgchain_per90","xgbuildup_per90","npg_per90","goals_per90","shots_per90","key_passes_per90","assists_per90","sb_minutes","sb_goals","sb_xg","sb_np_xg","sb_shots","sb_np_shots","sb_assists","sb_xa","sb_key_passes","sb_progressive_passes","sb_progressive_carries","sb_competitions","sb_nation"
"GER-Bundesliga",2122,"Bayer Leverkusen","Paulinho",3,2021,119,7067,"M S",24,1227,4,4.25928754266351,4,4.25928754266351,1,1.62667046487331,27,20,1,0,8.29346112906933,3.45222091395408,"Brazil","M S",NA,5.88595800753683,1.62667046487331,0.312417179168473,0.119315682020047,0.608322332205574,0.253219137942842,NA,0.293398533007335,1.98044009779951,1.46699266503667,0.0733496332518337,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"GER-Bundesliga",2122,"Bayer Leverkusen","Piero Hincapié",3,2021,119,9911,"D S",27,1750,1,0.885949903167784,1,0.885949903167784,2,1.7231176821515,9,10,5,0,7.5990994386375,6.76778478454798,"Ecuador","D S",NA,2.60906758531928,1.7231176821515,0.0455631378772003,0.0886174807963626,0.390810828272785,0.348057503205325,NA,0.0514285714285714,0.462857142857143,0.514285714285714,0.102857142857143,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"GER-Bundesliga",2122,"Bayer Leverkusen","Robert Andrich",3,2021,119,7877,"M S",26,1824,4,2.57578999176621,4,2.57578999176621,2,2.0439409930259,29,12,5,1,10.7017537131906,8.47549168672413,"Germany","M S",NA,4.61973098479211,2.0439409930259,0.127094900909517,0.100852351629567,0.528047058216639,0.418198602963361,NA,0.197368421052631,1.43092105263158,0.592105263157895,0.0986842105263157,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"GER-Bundesliga",2122,"Bayern Munich","Alphonso Davies",3,2021,117,7345,"D M S",22,1746,0,1.66721368394792,0,1.66721368394792,3,4.2546259528026,18,34,3,0,13.3151427153498,8.13870665431023,"Canada","D M S",NA,5.92183963675052,4.2546259528026,0.0859388496880371,0.219310616123845,0.686347562646897,0.419520961562383,NA,0,0.927835051546392,1.75257731958763,0.154639175257732,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"GER-Bundesliga",2122,"Bayern Munich","Benjamin Pavard",3,2021,117,3363,"D S",25,2087,0,0.701831799000502,0,0.701831799000502,1,1.19484682939947,18,17,2,1,15.549298748374,14.3645807057619,"France","D S",NA,1.89667862839997,1.19484682939947,0.0302658657930259,0.0515266960450177,0.670549538741571,0.619459637526867,NA,0,0.776233828461907,0.73310972688069,0.043124101581217,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"GER-Bundesliga",2122,"Bayern Munich","Chris Richards",3,2021,117,8430,"D S",20,1295,1,1.31900481134653,1,1.31900481134653,1,0.462283499538898,9,3,1,0,4.0796177200973,4.03697971627116,"United States","D S",NA,1.78128831088543,0.462283499538898,0.0916682880472492,0.0321278107787651,0.283525555836878,0.28056229688371,NA,0.0694980694980695,0.625482625482625,0.208494208494208,0.0694980694980695,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"GER-Bundesliga",2122,"Bayern Munich","Corentin Tolisso",3,2021,117,3603,"M S",15,699,2,1.60118600539863,2,1.60118600539863,1,2.38690042495728,17,16,0,0,9.13492561876774,6.02871040999889,"France","M S",NA,3.98808643035591,2.38690042495728,0.206161288248751,0.30732623497304,1.17617068052803,0.776228808154364,NA,0.257510729613734,2.18884120171674,2.06008583690987,0.128755364806867,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"GER-Bundesliga",2122,"Bayern Munich","Dayotchanculle Upamecano",3,2021,117,5243,"D S",28,2213,1,0.520112500526011,1,0.520112500526011,6,3.15676885470748,11,12,4,0,16.145844200626,15.0617901924998,"France","D S",NA,3.67688135523349,3.15676885470748,0.0211523384759787,0.128381923598587,0.656631711729029,0.612544562731576,NA,0.0406687754179846,0.447356529597831,0.488025305015816,0.244012652507908,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"GER-Bundesliga",2122,"Bayern Munich","Eric Maxim Choupo-Moting",3,2021,117,339,"M S",20,332,4,4.47076187841594,4,4.47076187841594,2,1.1456513106823,15,6,0,0,5.65331196971238,1.68050380796194,"Germany","M S",NA,5.61641318909824,1.1456513106823,1.21195352125733,0.310568126389779,1.5325243291389,0.455558261194502,NA,1.08433734939759,4.06626506024096,1.62650602409639,0.542168674698795,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"GER-Bundesliga",2122,"Bayern Munich","Joshua Kimmich",3,2021,117,223,"D M",28,2480,3,2.2425435744226,3,2.2425435744226,11,9.71042330935597,27,80,4,0,25.3484129458666,19.5860884450376,"Germany","D M",NA,11.9529668837786,9.71042330935597,0.0813826297169491,0.352394394291144,0.9199020827129,0.710785467763461,NA,0.108870967741935,0.979838709677419,2.90322580645161,0.399193548387097,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"GER-Bundesliga",2122,"Bayern Munich","Josip Stanisic",3,2021,117,9458,"D S",13,633,1,0.532153699547052,1,0.532153699547052,0,0.170187400653958,4,3,1,0,5.96735462546349,5.44264867901802,"Germany","D S",NA,0.702341100201011,0.170187400653958,0.0756616634427088,0.0241972607564869,0.848439046274429,0.773836305073652,NA,0.14218009478673,0.568720379146919,0.42654028436019,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"GER-Bundesliga",2122,"Bayern Munich","Kingsley Coman",3,2021,117,226,"D M S",21,1372,6,5.03453109040856,6,5.03453109040856,3,3.3784982599318,46,26,1,1,14.1877825111151,7.59439587593079,"France","D M S",NA,8.41302935034037,3.3784982599318,0.330253497184235,0.221621605972203,0.930685441691222,0.498174656584381,NA,0.393586005830904,3.01749271137026,1.70553935860058,0.196793002915452,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"GER-Bundesliga",2122,"Bayern Munich","Leon Goretzka",3,2021,117,335,"M",19,1418,3,5.07036789879203,3,5.07036789879203,3,2.97877248935401,45,28,0,0,14.035453915596,8.23591400310397,"Germany","MID",NA,8.04914038814604,2.97877248935401,0.321814605706123,0.189061723583823,0.89082570691371,0.52273079004186,NA,0.190409026798307,2.85613540197461,1.7771509167842,0.190409026798307,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"GER-Bundesliga",2122,"Bayern Munich","Leroy Sané",3,2021,117,337,"M S",32,1973,7,10.8705782881007,7,10.8705782881007,7,7.36282762698829,89,50,3,0,26.9995747599751,12.7925200182945,"Germany","M S",NA,18.233405915089,7.36282762698829,0.495870271631556,0.335861371732867,1.23160756634453,0.583541207119362,NA,0.31931069437405,4.05980739989863,2.28079067410035,0.31931069437405,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"GER-Bundesliga",2122,"Bayern Munich","Lucas Hernández",3,2021,117,2276,"D",25,2058,0,0.256026301532984,0,0.256026301532984,1,0.459678705781698,4,9,7,0,16.4737518522888,16.2812739554793,"Spain","DEF",NA,0.715705007314682,0.459678705781698,0.0111964854897806,0.0201025673082375,0.720426465843535,0.712009065108423,NA,0,0.174927113702624,0.393586005830904,0.0437317784256559,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"GER-Bundesliga",2122,"Bayern Munich","Malik Tillman",3,2021,117,9860,"M S",4,101,0,0.128536000847816,0,0.128536000847816,0,0.528136193752289,1,3,0,0,1.46076458692551,0.804093204438686,"United States","M S",NA,0.656672194600105,0.528136193752289,0.11453703045845,0.470616410274317,1.30167141409204,0.716518697024572,NA,0,0.891089108910891,2.67326732673267,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"GER-Bundesliga",2122,"Bayern Munich","Manuel Neuer",3,2021,117,217,"GK",28,2512,0,0,0,0,0,0,0,0,0,0,9.40227724052966,9.40227724052966,"Germany","GK",NA,0,0,0,0,0.336865028522161,0.336865028522161,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"GER-Bundesliga",2122,"Bayern Munich","Marc Roca",3,2021,117,5086,"M S",9,375,0,0.245249699801207,0,0.245249699801207,0,0.309548197314143,5,5,0,0,3.90216902643442,3.59371095523238,"Spain","M S",NA,0.55479789711535,0.309548197314143,0.0588599279522895,0.0742915673553943,0.936520566344261,0.862490629255772,NA,0,1.2,1.2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"GER-Bundesliga",2122,"Bayern Munich","Marcel Sabitzer",3,2021,117,5248,"D M S",27,940,1,2.34609200712293,1,2.34609200712293,1,2.4641467705369,22,11,1,0,10.1450219936669,5.52372060343623,"Austria","D M S",NA,4.81023877765983,2.4641467705369,0.224625830469217,0.235928946115235,0.97133189301066,0.528866866286448,NA,0.0957446808510638,2.1063829787234,1.0531914893617,0.0957446808510638,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"GER-Bundesliga",2122,"Bayern Munich","Michaël Cuisance",3,2021,117,6148,"S",1,10,0,0,0,0,0,0.507781982421875,0,1,0,0,0.936761975288391,0.428979992866516,"France","S",NA,0.507781982421875,0.507781982421875,0,4.57003784179688,8.43085777759552,3.86081993579865,NA,0,0,9,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"GER-Bundesliga",2122,"Bayern Munich","Nianzou Kouassi",3,2021,117,7981,"D S",17,569,1,0.33488420303911,1,0.33488420303911,1,1.21724797971547,6,5,4,0,3.26376920938492,2.99020890146494,"France","D S",NA,1.55213218275458,1.21724797971547,0.0529693818515287,0.192534829831972,0.5162376605354,0.472968016048936,NA,0.15817223198594,0.949033391915642,0.790861159929701,0.15817223198594,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"GER-Bundesliga",2122,"Bayern Munich","Niklas Süle",3,2021,117,75,"D S",28,1822,1,1.14247720409185,1,1.14247720409185,2,1.28553933557123,16,10,2,0,10.855076380074,10.5674821659923,"Germany","D S",NA,2.42801653966308,1.28553933557123,0.056434109971606,0.0635008453355711,0.536200260267103,0.521994179439793,NA,0.0493962678375411,0.790340285400659,0.493962678375412,0.0987925356750823,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"GER-Bundesliga",2122,"Bayern Munich","Paul Wanner",3,2021,117,10245,"S",4,27,0,0,0,0,0,0.0292018000036478,0,1,0,0,0.745536396279931,0.716334596276283,"Austria","S",NA,0.0292018000036478,0.0292018000036478,0,0.0973393333454926,2.4851213209331,2.38778198758761,NA,0,0,3.33333333333333,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"GER-Bundesliga",2122,"Bayern Munich","Serge Gnabry",3,2021,117,993,"D M S",34,2205,14,10.9949990939349,14,10.9949990939349,5,10.5190244931728,68,48,0,0,31.4837698973715,12.2647467330098,"Germany","D M S",NA,21.5140235871077,10.5190244931728,0.448775473221832,0.429347938496847,1.28505183254578,0.500601907469788,NA,0.571428571428571,2.77551020408163,1.95918367346939,0.204081632653061,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"GER-Bundesliga",2122,"Bayern Munich","Sven Ulreich",3,2021,117,231,"GK",6,540,0,0,0,0,0,0,0,0,0,0,1.36370098590851,1.36370098590851,"Germany","GK",NA,0,0,0,0,0.227283497651418,0.227283497651418,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"GER-Bundesliga",2122,"Bayern Munich","Thomas Müller",3,2021,117,224,"M",32,2618,8,11.052332916297,8,11.052332916297,18,13.4071616567671,55,83,0,0,34.3142808675766,16.8592568319291,"Germany","MID",NA,24.4594945730641,13.4071616567671,0.379950329437254,0.460903189117281,1.17963532394266,0.579577202014369,NA,0.27501909854851,1.89075630252101,2.85332314744079,0.618792971734148,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"GER-Bundesliga",2122,"Bochum","Anthony Losilla",3,2021,268,9705,"D M",33,2941,2,2.18314410932362,2,2.18314410932362,0,0.908786702901125,33,16,5,0,5.66516514495015,4.50066416570917,"Spain","D M",NA,3.09193081222475,0.908786702901125,0.0668082182383971,0.0278105417412789,0.173364455302793,0.137728587185932,NA,0.0612036722203332,1.0098605916355,0.489629377762666,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"GER-Bundesliga",2122,"Bochum","Armel Bella Kotchap",3,2021,268,9710,"D S",22,1775,0,0.83441418223083,0,0.83441418223083,0,0.0457163006067276,10,2,5,0,3.38961818814278,3.26579559221864,"France","D S",NA,0.880130482837558,0.0457163006067276,0.0423083247328308,0.0023180096082284,0.171867964469211,0.16558963566179,NA,0,0.507042253521127,0.101408450704225,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"GER-Bundesliga",2122,"Bochum","Christopher Antwi-Adjei",3,2021,268,7798,"F M S",25,1117,1,2.69952669553459,1,2.69952669553459,1,0.996799701824784,29,6,2,0,4.60993581451476,0.957014305517077,"Ghana","F M S",NA,3.69632639735937,0.996799701824784,0.217508865351936,0.0803151057871357,0.371436189173078,0.0771094785107761,NA,0.0805729632945389,2.33661593554163,0.483437779767234,0.0805729632945389,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"GER-Bundesliga",2122,"Bochum","Danilo Soares",3,2021,268,247,"D M",30,2573,0,0.38340549916029,0,0.38340549916029,1,2.31281086010858,13,19,4,0,7.7626557550393,5.96078776242211,"Brazil","D M",NA,2.69621635926887,2.31281086010858,0.013410996861417,0.0808989418615517,0.271527018248557,0.208500154923432,NA,0,0.454722114263506,0.664593859308201,0.0349786241741158,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"GER-Bundesliga",2122,"Bochum","Eduard Löwen",3,2021,268,7043,"M S",26,1413,2,3.21550664585084,1,2.45773003157228,2,4.04483819752932,38,41,0,0,4.99495479464531,1.6677210945636,"Germany","M S",NA,7.26034484338015,4.04483819752932,0.204809340500053,0.257633006212058,0.318149986920083,0.106224273539083,NA,0.127388535031847,2.4203821656051,2.61146496815287,0.127388535031847,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"GER-Bundesliga",2122,"Bochum","Elvis Rexhbecaj",3,2021,268,6445,"M S",32,2575,0,1.15705501101911,0,1.15705501101911,0,1.31824686378241,34,20,5,0,4.92612372338772,3.23728931229562,"Germany","M S",NA,2.47530187480152,1.31824686378241,0.0404407576666873,0.0460746476661811,0.172175198098988,0.11314797596373,NA,0,1.18834951456311,0.699029126213592,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"GER-Bundesliga",2122,"Bochum","Gerrit Holtmann",3,2021,268,5270,"F M S",29,1875,5,3.94725858140737,5,3.94725858140737,4,5.09514561109245,45,29,0,0,10.5206504901871,1.6747156009078,"Germany","F M S",NA,9.04240419249982,5.09514561109245,0.189468411907554,0.244566989332438,0.504991223528981,0.0803863488435745,NA,0.24,2.16,1.392,0.192,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"GER-Bundesliga",2122,"Bochum","Manuel Riemann",3,2021,268,9702,"GK",31,2790,0,0.757776975631714,0,0,1,0.191369467414916,1,5,2,0,5.70437406003475,5.60708393063396,"Germany","GK",NA,0.949146443046629,0.191369467414916,0.0244444185687649,0.0061732086262875,0.184012066452734,0.180873675181741,NA,0,0.032258064516129,0.161290322580645,0.032258064516129,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"GER-Bundesliga",2122,"Bochum","Maxim Leitsch",3,2021,268,9703,"D S",19,1536,1,1.04400276765227,1,1.04400276765227,0,0.611197300255299,5,3,2,0,3.43080835603178,3.42103855125606,"Germany","D S",NA,1.65520006790757,0.611197300255299,0.0611720371671253,0.0358123418118339,0.201023927111237,0.20045147761266,NA,0.05859375,0.29296875,0.17578125,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"GER-Bundesliga",2122,"Bochum","Patrick Osterhage",3,2021,268,9711,"M S",13,588,0,0.181085403077304,0,0.181085403077304,1,0.139212991110981,4,4,2,0,0.536818189546466,0.331820490770042,"Germany","M S",NA,0.320298394188285,0.139212991110981,0.0277171535322404,0.0213081108843337,0.0821660494203774,0.0507888506280676,NA,0,0.612244897959184,0.612244897959184,0.153061224489796,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"GER-Bundesliga",2122,"Bochum","Sebastian Polter",3,2021,268,7881,"F S",33,2349,10,10.9385555870831,9,9.42300183698535,1,2.06154411192983,56,28,2,0,11.7479747552425,2.39362239278853,"Germany","F S",NA,13.0000996990129,2.06154411192983,0.419101746631536,0.0789863644417561,0.450113975296646,0.0917096702217827,NA,0.383141762452107,2.1455938697318,1.0727969348659,0.0383141762452107,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"GER-Bundesliga",2122,"Bochum","Simon Zoller",3,2021,268,139,"F M S",10,591,3,1.78290330432355,3,1.78290330432355,2,1.07472469843924,11,7,3,0,3.16682698950171,0.330034896731377,"Germany","F M S",NA,2.85762800276279,1.07472469843924,0.271508117409678,0.163663659660798,0.482257917183002,0.0502591213296512,NA,0.456852791878173,1.6751269035533,1.06598984771574,0.304568527918782,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"GER-Bundesliga",2122,"Bochum","Takuma Asano",3,2021,268,6087,"F M S",27,1629,3,3.95662456285208,3,3.95662456285208,4,2.29895230010152,33,20,1,0,7.46826639026403,1.55118392780423,"Japan","F M S",NA,6.2555768629536,2.29895230010152,0.218598042146524,0.127013939232128,0.412611402777018,0.0857007694919465,NA,0.165745856353591,1.8232044198895,1.10497237569061,0.220994475138122,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"GER-Bundesliga",2122,"Borussia Dortmund","Ansgar Knauff",3,2021,129,8989,"D M S",17,869,1,0.519669596105814,1,0.519669596105814,1,1.07924239896238,13,11,0,0,2.56587549205869,1.25367250945419,"Germany","D M S",NA,1.59891199506819,1.07924239896238,0.0538207867083121,0.111774241549613,0.26574084497731,0.129839500403771,NA,0.103567318757192,1.3463751438435,1.13924050632911,0.103567318757192,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"GER-Bundesliga",2122,"Borussia Dortmund","Axel Witsel",3,2021,129,3059,"D M S",29,1956,2,1.15474960859865,2,1.15474960859865,0,0.638651410117745,8,6,4,0,9.09387392364442,8.00574325583875,"Belgium","D M S",NA,1.7934010187164,0.638651410117745,0.0531326507023918,0.0293858010790373,0.41842978176278,0.368362419747182,NA,0.0920245398773006,0.368098159509202,0.276073619631902,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"GER-Bundesliga",2122,"Borussia Dortmund","Dan-Axel Zagadou",3,2021,129,6103,"D S",15,944,0,0.168654404580593,0,0.168654404580593,0,0,3,0,2,0,6.424894541502,6.37243764102459,"France","D S",NA,0.168654404580593,0,0.0160793394197599,0,0.612542911795741,0.607541724250226,NA,0,0.286016949152542,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"GER-Bundesliga",2122,"Borussia Dortmund","Donyell Malen",3,2021,129,9749,"F M S",27,1710,5,6.34764713793993,5,6.34764713793993,3,3.62561543658376,47,22,2,0,10.0954887755215,3.6405910262838,"Netherlands","F M S",NA,9.97326257452369,3.62561543658376,0.334086691470523,0.190821865083356,0.531341514501132,0.191610054014937,NA,0.263157894736842,2.47368421052632,1.15789473684211,0.157894736842105,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"GER-Bundesliga",2122,"Borussia Dortmund","Emre Can",3,2021,129,604,"D M S",24,1695,5,3.24697030521929,1,0.215943499468267,1,0.821455406025052,11,6,5,0,5.5843324419111,5.24449366144836,"Turkey","D M S",NA,4.06842571124434,0.821455406025052,0.172405502931998,0.04361710120487,0.296513227004129,0.278468689988408,NA,0.265486725663717,0.584070796460177,0.31858407079646,0.0530973451327433,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"GER-Bundesliga",2122,"Borussia Dortmund","Erling Haaland",3,2021,129,8260,"F S",24,1917,22,17.0309536010027,16,12.4843725562096,7,5.89400206506252,80,23,3,0,19.7724415771663,4.26473444141448,"Norway","F S",NA,22.9249556660652,5.89400206506252,0.799575286432051,0.276713711974766,0.928283642120484,0.200222274244811,NA,1.03286384976526,3.75586854460094,1.07981220657277,0.328638497652582,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"GER-Bundesliga",2122,"Borussia Dortmund","Felix Passlack",3,2021,129,2663,"D S",10,472,1,0.180185597389936,1,0.180185597389936,0,0.12958300113678,3,1,0,0,1.7899661231786,1.51175550557673,"Germany","D S",NA,0.309768598526716,0.12958300113678,0.0343574232311319,0.0247086230981147,0.341307099758632,0.28825846504641,NA,0.190677966101695,0.572033898305085,0.190677966101695,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"GER-Bundesliga",2122,"Borussia Dortmund","Gregor Kobel",3,2021,129,5288,"GK",29,2569,0,0,0,0,0,0,0,0,0,0,4.12192129157484,4.12192129157484,"Switzerland","GK",NA,0,0,0,0,0.144403626407838,0.144403626407838,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"GER-Bundesliga",2122,"Borussia Dortmund","Jamie Bynoe-Gittens",3,2021,129,10542,"M S",4,128,0,0.114712998270988,0,0.114712998270988,0,0.173168301582336,1,2,0,0,0.430873401463032,0.142993003129959,"England","M S",NA,0.287881299853325,0.173168301582336,0.0806575769092887,0.12175896205008,0.302957860403694,0.100541955325752,NA,0,0.703125,1.40625,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"GER-Bundesliga",2122,"Borussia Dortmund","Jude Bellingham",3,2021,129,8824,"M",32,2803,3,4.90564658585936,3,4.90564658585936,8,5.93482968304306,44,37,9,0,20.2991700097919,14.0163003653288,"England","MID",NA,10.8404762689024,5.93482968304306,0.157512733759309,0.190558213155147,0.651774991395386,0.450041752721938,NA,0.0963253656796289,1.41277202996789,1.18801284338209,0.256867641812344,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"GER-Bundesliga",2122,"Borussia Dortmund","Julian Brandt",3,2021,129,261,"F M S",31,2086,9,4.57834295928478,9,4.57834295928478,8,4.45842927321792,34,44,3,0,16.8933280184865,11.8910725414753,"Germany","F M S",NA,9.0367722325027,4.45842927321792,0.197531575424559,0.192357926457149,0.728858831094815,0.513037645605358,NA,0.38830297219559,1.46692233940556,1.89837008628955,0.345158197507191,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"GER-Bundesliga",2122,"Borussia Dortmund","Lennard Maloney",3,2021,129,10071,"S",2,4,0,0,0,0,0,0.0495476014912128,0,1,0,0,0.0495476014912128,0.0495476014912128,"United States","S",NA,0.0495476014912128,0.0495476014912128,0,1.11482103355229,1.11482103355229,1.11482103355229,NA,0,0,22.5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"GER-Bundesliga",2122,"Borussia Dortmund","Mahmoud Dahoud",3,2021,129,205,"M S",22,1663,2,1.37757480330765,2,1.37757480330765,3,3.42961167916656,22,27,5,1,14.1050117984414,10.528271779418,"Germany","M S",NA,4.80718648247421,3.42961167916656,0.0745530561020377,0.185607366882135,0.763350007131525,0.569780192512098,NA,0.10823812387252,1.19061936259772,1.46121467227901,0.162357185808779,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"GER-Bundesliga",2122,"Borussia Dortmund","Manuel Akanji",3,2021,129,6490,"D S",26,2263,1,1.7875730022788,1,1.7875730022788,0,0.125474399887025,13,2,3,0,10.38982341066,10.3584704138339,"Switzerland","D S",NA,1.91304740216583,0.125474399887025,0.0710921653579727,0.004990144052069,0.413205526716484,0.411958611243945,NA,0.0397702165267344,0.517012814847547,0.0795404330534688,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"GER-Bundesliga",2122,"Borussia Dortmund","Marco Reus",3,2021,129,319,"F M",29,2527,9,11.5099266432226,9,11.5099266432226,13,7.62095740064979,51,53,2,0,25.1498493710533,10.9625372746959,"Germany","F M",NA,19.1308840438724,7.62095740064979,0.409930113925616,0.271423096976051,0.895720792795724,0.390434647693959,NA,0.320538187574199,1.81638306292046,1.88761377127028,0.462999604273843,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"GER-Bundesliga",2122,"Borussia Dortmund","Marin Pongracic",3,2021,129,8303,"D S",17,820,0,0,0,0,0,0.0299286991357803,0,1,3,0,3.20772461593151,3.17779621481895,"Croatia","D S",NA,0.0299286991357803,0.0299286991357803,0,0.0032848572222197,0.352067335894922,0.348782511382568,NA,0,0,0.109756097560976,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"GER-Bundesliga",2122,"Borussia Dortmund","Marius Wolf",3,2021,129,2693,"D M S",27,1321,3,2.18450741842389,3,2.18450741842389,1,1.1895269844681,20,10,4,0,7.31205321848392,4.93984449468553,"Germany","D M S",NA,3.37403440289199,1.1895269844681,0.14883093691003,0.0810427165799615,0.498171680290351,0.33655261508077,NA,0.20439061317184,1.36260408781226,0.681302043906132,0.0681302043906131,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"GER-Bundesliga",2122,"Borussia Dortmund","Mats Hummels",3,2021,129,373,"D S",23,1766,1,0.843468902632594,1,0.843468902632594,2,0.613862629979849,13,3,4,0,7.79088614881039,7.24989612400532,"Germany","D S",NA,1.45733153261244,0.613862629979849,0.0429853914138921,0.0312840524904792,0.397044027968819,0.369473754904008,NA,0.0509626274065685,0.662514156285391,0.152887882219706,0.101925254813137,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"GER-Bundesliga",2122,"Borussia Dortmund","Raphael Guerreiro",3,2021,129,3455,"D S",23,1820,4,2.92267466709018,3,2.16489768773317,2,2.18006833456457,33,28,1,0,10.0618784520775,7.77917122282088,"Portugal","D S",NA,5.10274300165474,2.18006833456457,0.144527868152811,0.107805576983962,0.497565417959877,0.384684291238395,NA,0.197802197802198,1.63186813186813,1.38461538461538,0.0989010989010989,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"GER-Bundesliga",2122,"Borussia Dortmund","Reinier",3,2021,129,8825,"M S",13,142,0,0.132238999009132,0,0.132238999009132,0,0,1,0,0,0,0.174434199929237,0.0421952009201049,"Brazil","M S",NA,0.132238999009132,0,0.0838134500762106,0,0.110556887279094,0.0267434372028834,NA,0,0.633802816901408,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
